id,name,description,imageUrl,keywordDescriptions
825,Buckaroo Men  Fiesta Brown Casual Shoes,"Men, Footwear, Shoes, Casual Shoes, Brown, Winter, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/b3922a3b0cc5b05fe18239355676a8a4_images.jpg,a brown shoe with laces
826,Davidoff Men Cool Water Perfume,"Men, Personal Care, Fragrance, Perfume and Body Mist, Blue, Spring, 2017.0, Casual",http://assets.myntassets.com/v1/images/style/properties/e0fe8297edd3c50bae94022fb97a1352_images.jpg,a close-up of a cell phone
827,Nike Women Trainng Black Track Pants,"Women, Apparel, Bottomwear, Track Pants, Black, Fall, 2011.0, Sports",http://assets.myntassets.com/v1/images/style/properties/600cbd372db84b9d87a43906a3076081_images.jpg,a pair of black pants
828,Scullers Men Blue Striped Shirt,"Men, Apparel, Topwear, Shirts, Blue, Summer, 2012.0, Formal",http://assets.myntassets.com/v1/images/style/properties/3ddfdc062ee2aa838b39948f2dfe71ab_images.jpg,"a person in a striped shirt, a person wearing a blue and white striped shirt, a close-up of a person's hair, a close-up of a hand, a close up of a person's chin, a close-up of a hand, a close-up of a person's neck"
829,Coolers Men Black Sandals,"Men, Footwear, Sandal, Sandals, Black, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/114773ab7a10f16045eb3168d1f8f1b7_images.jpg,"a black sandal with velcro straps, a close up of a sign"
830,Nike Men Downshifter White Sports Shoes,"Men, Footwear, Shoes, Sports Shoes, White, Summer, 2012.0, Sports",http://assets.myntassets.com/v1/images/style/properties/a489ebeb6c419dbfecd1dcc1c9b1df62_images.jpg,"a close up of a shoe, a close up of a shoe, a close up of a shoe, a close up of a shoe, a close up of a shoe, a close up of a shoe"
831,Levi's Men Flock Print Purple Tshirt,"Men, Apparel, Topwear, Tshirts, Purple, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/06dd92b140e21dde52f09f53d8b54975_images.jpg,"a person in a blue shirt, a close-up of a person's hair"
832,ADIDAS Unisex Black Cap,"Unisex, Accessories, Headwear, Caps, Black, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/ae9e070f4cd2a0232e1c4d3dcfea45d4_images.jpg,"a black hat with white stripes, a close-up of a black and white striped sock, a black hat with white stripes"
833,Nike Men's Chroma Navy Blue Flip Flop,"Men, Footwear, Flip Flops, Flip Flops, Brown, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/7bfceb8e5f6cf429d44666fd7a173cc7_images.jpg,"a white swoosh on a black surface, a close up of a hat, a blue flip flop with a white swoosh"
834,Fossil Men Quartz Black Dial Chronograph Watch FS4682,"Men, Accessories, Watches, Watches, Black, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Fossil-Men-Quartz-Chronograph-Watch_db41e37a4c1acc299df19b9578ce3251_images.jpg,"a close up of a watch, a close up of a watch, a close-up of a clock, a close up of a watch, a close up of a clock, a close up of a clock"
835,Ganuchi Men Brown Shoes,"Men, Footwear, Shoes, Casual Shoes, Brown, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Ganuchi-Men-Brown-Shoes_f1173b42589346108ba9c7077efca278_images.jpg,"a close up of a shoe, a close-up of a shoe, a close up of a shoe"
836,ADIDAS Originals Unisex Woolie Stripes Black Cap,"Unisex, Accessories, Headwear, Caps, Black, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/ec0d10e037840affa886ef36a816001b_images.jpg,"a black and white striped hat, a black and white striped beanie"
837,Nike Women's Tempo Blue Short,"Women, Apparel, Bottomwear, Shorts, Blue, Summer, 2011.0, Sports",http://assets.myntassets.com/v1/images/style/properties/876b8ec0e391bcda57b46e349e54b32b_images.jpg,a close-up of a blue shorts
838,Catwalk Women Grey Heels,"Women, Footwear, Shoes, Heels, Grey, Winter, 2015.0, Casual",http://assets.myntassets.com/v1/images/style/properties/03f99f68a69b5dbdc13d0b69cde30801_images.jpg,"a close-up of a shoe, a close-up of a shoe, a close-up of a high heeled shoe, close-up of a high heeled shoe"
839,Puma Men Hazard White TShirt,"Men, Apparel, Topwear, Tshirts, White, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/2a34f8863fea5c1e8a4461e27a442e6c_images.jpg,"a person in a white shirt, a close-up of a person, a close-up of a person's hair, a close up of a person's nose"
840,Lino Perros Women Blue Wallet,"Women, Accessories, Wallets, Wallets, Blue, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/7a7e30e293b58a07b3929980b0e3a93d_images.jpg,"a blue and pink wallet, a close-up of a wallet, a close-up of a button"
841,Puma Women Vogue Black Shoes,"Women, Footwear, Shoes, Casual Shoes, Black, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/7b3783ab248e1935b75d785959f1d71d_images.jpg,"a close up of a shoe, a close up of a shoe"
842,Murcia Women Casual Navy Blue Handbag,"Women, Accessories, Bags, Handbags, Navy Blue, Winter, 2015.0, Casual",http://assets.myntassets.com/v1/images/style/properties/26e1b49ca7f6ad87a3f32ca13b01e249_images.jpg,"close-up of a red and black bag, a close-up of a bag"
843,Nike Fragrances Women Pure Deo and Perfume,"Women, Personal Care, Fragrance, Fragrance Gift Set, Blue, Spring, 2017.0, Casual",http://assets.myntassets.com/v1/images/style/properties/2e2bd938a99ddba5bb16932befcdcc94_images.jpg,"a close-up of an orange cylinder, a close up of a deodorant, a close up of a sign, a close up of a logo"
844,FOSSIL Women White Dial Watch ES2983,"Women, Accessories, Watches, Watches, White, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/9ec9b37f005707aa32aee571d38e5021_images.jpg,"a close-up of a watch, a close up of a watch, a close-up of a watch, a close-up of a watch, a close-up of a clock"
845,Scullers For Her Women Casual Shirt Maroon Shirts,"Women, Apparel, Topwear, Shirts, Maroon, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/734e0d59a87e94af4ccdcebf95c2502b_images.jpg,a close-up of a person
846,Femella Women Navy Blue Leggings,"Women, Apparel, Bottomwear, Leggings, Navy Blue, Fall, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Navy-Blue-Leggings_5f18c5382faa86aa3396d4e86ddcdf15_images.jpg,"a close-up of a person's shirt, a close-up of a person's leg"
847,Ben 10 Boys Crew White T-shirt,"Boys, Apparel, Topwear, Tshirts, White, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/36839df10f37e6478fcc8bedb12104e8_images.jpg,"a cartoon of a child, a cartoon of a fist"
848,ADIDAS Men Sports Blue Sports Shoes,"Men, Footwear, Shoes, Sports Shoes, Blue, Fall, 2011.0, Sports",http://assets.myntassets.com/v1/images/style/properties/3a9f62b28cc78e42ffc030e179f8a438_images.jpg,"a close up of a shoe, a close up of a logo, a close up of a shoe, a close up of a shoe"
849,Myntra Men Solid Grey Sweatshirt,"Men, Apparel, Topwear, Sweatshirts, Grey, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/fcdda3e943c4dbcd767c7fe6d9fa4359_images.jpg,"a close-up of a person's pants, a close-up of a hand, a close up of a person's nose"
850,Reid & Taylor Men Reid & Taylor Blue Socks,"Men, Accessories, Socks, Socks, Blue, Summer, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/20552bd1c4c3a3997e35154e64779271_images.jpg,"a pair of blue socks, a pair of blue socks, a close-up of a blue fabric, a pair of blue socks, a pair of blue socks, a pair of blue socks"
851,Nike Women Air Pegasus Grey & Blue Sports Shoes,"Women, Footwear, Shoes, Sports Shoes, Grey, Summer, 2012.0, Sports",http://assets.myntassets.com/v1/images/style/properties/60edb11175fe65b731bddf270a8c5110_images.jpg,"a close up of a shoe, a close up of a shoe, a close up of a shoe, a close up of a shoe, a close up of a logo, a close up of a shoe, a close-up of a shoe, a close up of a shoe"
852,Ray-Ban Men High Street White Sunglasses,"Men, Accessories, Eyewear, Sunglasses, White, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/37c040bc2b8ddc86af9dda65ce2dd3d9_images.jpg,"a close up of a handle, a close up of a pair of sunglasses, a close up of a pair of sunglasses"
853,Jovan Women White Musk Deo,"Women, Personal Care, Fragrance, Deodorant, White, Spring, 2017.0, Casual",http://assets.myntassets.com/v1/images/style/properties/92aa08b64654d95c5ac3dd3c2f4d662c_images.jpg,a close up of a sign
854,ADIDAS Men's Med Grey Blue T-shirt,"Men, Apparel, Topwear, Tshirts, Grey, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/13f55acb47ab472235c7bbe27361f624_images.jpg,"a person in a grey shirt, a person wearing a grey shirt, a close-up of a person's pants, a close-up of a person, a person wearing a grey shirt, a close up of a person's nose, a close-up of a hand, a close up of a pocket"
855,Fogg Women Essence Deo,"Women, Personal Care, Fragrance, Deodorant, Pink, Spring, 2017.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Fogg-Women-Essence-Deo_012b82bc0518cc0bd7966c0b8bb029e3_images.jpg,"a pink spray can with white cap, a close up of a pink can, a white rectangular object with a black background"
856,Murcia Women Brown & White Bag,"Women, Accessories, Bags, Handbags, Brown, Winter, 2015.0, Casual",http://assets.myntassets.com/v1/images/style/properties/bbaf485b5963a4edc7603b05f8b77ec9_images.jpg,"a close-up of a zipper, a close up of a backpack, a close up of a zipper, a close up of a bag"
857,Idee Women Funky Eyewear Black Sunglasses,"Women, Accessories, Eyewear, Sunglasses, Black, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/IDEE-Women-Funky-Eyewear-Black-Sunglassesef71c26b6da0344f2e4a9cf6acb49012_images.jpg,"a pair of sunglasses on a white background, a close up of sunglasses, a pair of sunglasses on a white background, close up of a pair of sunglasses"
858,French Connection Women Cream Top,"Women, Apparel, Topwear, Tops, Cream, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Cream-Top_844dc30e36eec7c443b9eeecbab9708a_images.jpg,"a person in a white tank top, a person wearing a white tank top, a person wearing a necklace, a close-up of a person's face, a person wearing a necklace with an elephant pendant"
859,ADIDAS Men Solid Grey Track Pants,"Men, Apparel, Bottomwear, Track Pants, Grey, Fall, 2011.0, Sports",http://assets.myntassets.com/v1/images/style/properties/f24adb37a3150321664d3c6708c57c8f_images.jpg,"a close-up of a person's hand, a close-up of a black shoe, a close-up of a black shoe"
860,Lucera Women Silver Pendant with Chain,"Women, Accessories, Jewellery, Pendant, Silver, Summer, 2013.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Lucera-Women-Silver-Pendant-with-Chain_c59d2734b50b0949df2af2364278172b_images.jpg,"a close-up of a diamond pendant, a close up of a glass"
861,Probase Men Funky Music Maroon Tshirts,"Men, Apparel, Topwear, Tshirts, Maroon, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/5d77067b030f0b725ec3cd2b6f6c9102_images.jpg,"a person wearing a red shirt, a close-up of a person, a close-up of a person's face"
862,Franco Leone Men Black Formal Shoes,"Men, Footwear, Shoes, Formal Shoes, Black, Summer, 2013.0, Formal",http://assets.myntassets.com/v1/images/style/properties/781729df1c9089847eb98e00ff46a181_images.jpg,"a black boot with a buckle, a black boot with a buckle, a close up of a belt buckle, a close up of a black shoe, a close-up of a black shoe, a close-up of a black shoe"
863,Spykar Women Light Blue Jeans,"Women, Apparel, Bottomwear, Jeans, Blue, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/c44759035bf4f190a88c602807827ffd_images.jpg,"a black and white striped fabric, a close-up of a person's feet, a close up of a foot, a close-up of a foot"
864,Tantra Women Circles Green T-shirt,"Women, Apparel, Topwear, Tshirts, Green, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/7d5329b4eac44ed725488c16712a72f8_images.jpg,"a person in a green shirt, close-up of a person's legs, a close-up of a person, a white star on a green surface, a white arrow in a circle, a close-up of a logo"
865,Peter England Men Statements Black Wallet,"Men, Accessories, Wallets, Wallets, Black, Fall, 2011.0, Formal",http://assets.myntassets.com/v1/images/style/properties/94c8fed2c811f5547e47383483cb8c9f_images.jpg,"a black wallet with a white background, a black wallet with a logo on it, a black wallet with a white background, a close up of a sign, a close up of a black leather wallet, close up of a black wallet"
866,Red Chief Men Brown Shoes,"Men, Footwear, Shoes, Casual Shoes, Brown, Winter, 2018.0, Casual",http://assets.myntassets.com/v1/images/style/properties/f4cead3fba42e4fee08f3fa55e8e7d8f_images.jpg,"a brown shoe with laces, a brown shoe with laces, a brown shoe with laces, close-up of a brown shoe, a close-up of a brown shoe"
867,Colorbar Exclusive Nail Lacquer 53,"Women, Personal Care, Nails, Nail Polish, Orange, Spring, 2017.0, Casual",http://assets.myntassets.com/assets/images/55881/2019/1/10/f570d5ca-291b-4814-8d4e-36a19ceff85b1547124632657-Colorbar-Exclusive-Nail-Lacquer-53-3601547124632532-1.jpg,"a bottle of nail polish, a close-up of a bottle of nail polish, a bottle of nail polish, a close up of a label"
868,ADIDAS Unisex Check Can MW Blue Shoe,"Unisex, Footwear, Shoes, Casual Shoes, Blue, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/43d71c98796974e399c7c8bd052adbfb_images.jpg,"a close up of a shoe, a close-up of a shoe, close up of a shoe, a close-up of a shoe"
869,Forever New Women Cream Fur Dress,"Women, Apparel, Dress, Dresses, Cream, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/7f07a6c28232cb2f7e0d9660599c4b30_images.jpg,"a person in a dress, a person in a dress, a close-up of a hand"
870,Murcia Women Kkhh Grey Handbags,"Women, Accessories, Bags, Handbags, Grey, Winter, 2015.0, Casual",http://assets.myntassets.com/v1/images/style/properties/2aeaca212fea5e6f7c0d17b0ea52e2cd_images.jpg,"close-up of a zipper on a blue leather bag, close up of a zipper"
871,BIBA Women Solid Black Kurta,"Women, Apparel, Topwear, Kurtas, Black, Fall, 2011.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/28a5fe0b5857ff76c37436499f8d3b55_images.jpg,"a person in a black dress, a close-up of a hand"
872,Timex Men Black Dial Watch T2N156,"Men, Accessories, Watches, Watches, Black, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Timex-Men-Black-Dial-Watch-T2N156_08e29cf41760f36799b68b8181995700_images.jpg,"a close up of a watch, a close up of a watch, a close up of a watch, a close up of a watch, a white rectangular object on a black surface"
873,Fila Men Walker Black Shoe,"Men, Footwear, Shoes, Sports Shoes, Black, Summer, 2011.0, Sports",http://assets.myntassets.com/v1/images/style/properties/68f684e8efd6bd646155ed2ace73cb9d_images.jpg,a close up of a logo
874,Inkfruit Men's Into The Wild Navy T-shirt,"Men, Apparel, Topwear, Tshirts, Navy Blue, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/70caa32dac413fbd5a746b3e54520db7_images.jpg,"close-up of a pair of jeans, a close-up of a person's hair, a close-up of a hand"
875,Colorbar Copper Crush Eye Shadow 002,"Women, Personal Care, Makeup, Eyeshadow, Copper, Spring, 2017.0, Casual",http://assets.myntassets.com/assets/images/56141/2019/1/11/bad29f05-41a1-4f31-aa1f-4d87aae366111547197419623-Colorbar-Copper-Crush-Eye-Shadow-002-2641547197419520-1.jpg,a close-up of a cork board
876,Adidas Mens Pocket Polo T-shirt,"Men, Apparel, Topwear, Tshirts, Purple, Fall, 2010.0, Sports",http://assets.myntassets.com/v1/images/style/properties/8a56e9c0f086b1fb215ca38aa50c7803_images.jpg,"a close-up of a person smiling, a close up of a person's mouth, a close-up of a person's hair, close-up of a person's smile, a close up of a person's nose"
877,Numero Uno Men's White Green Casual Shoe,"Men, Footwear, Shoes, Casual Shoes, White, Fall, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/f6ef77b5286fdbb910fa836b50cc30fa_images.jpg,"a white and green shoe, a white and green shoe, a white and green shoe, a close-up of a green and white shoe, a close up of a shoe, close-up of a white shoe laces"
878,Proline Men Charcoal T-shirt,"Men, Apparel, Topwear, Tshirts, Charcoal, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/089b0e09db7f7b08771eb432fa0cc435_images.jpg,"a person wearing a grey polo shirt, a close-up of a person's face, a close-up of a person's hair, a person wearing a grey polo shirt, a close up of a person's nose, a close up of a person's neck"
879,OTLS Men Brown & Black Reversible Leather Belt,"Men, Accessories, Belts, Belts, Brown, Summer, 2015.0, Casual",http://assets.myntassets.com/v1/images/style/properties/a3838088a5fc4a0bd642bb65b64a7f99_images.jpg,a close-up of a watch
880,United Colors of Benetton Women Solid Black Top,"Women, Apparel, Topwear, Tops, Black, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/89a41ca730305501684cd395f4af272f_images.jpg,"a person in a black shirt, a person wearing a black shirt, a close-up of a person's legs, a person wearing a black shirt, close-up of a person's hand"
881,Disney Kids Girl's Summer Fun Fair Pink Teen Kidswear,"Girls, Apparel, Topwear, Tshirts, Pink, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/07f7ac42151631746bc3632870a7bf7c_images.jpg,"a pink shirt with a white background, a pink shirt with a logo on it, a pink shirt with words on it, a pink shirt with a white background, a pink heart with blue lines, a close up of a design"
882,ADIDAS Unisex Casual Brown Sandals,"Unisex, Footwear, Sandal, Sandals, Brown, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/51d92151a9b0af5a60de510e47c3019b_images.jpg,a close up of a sandal
883,Mother Earth Women Printed Black Kurta,"Women, Apparel, Topwear, Kurtas, Black, Fall, 2011.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/2640d13859afe3fc32dc187da16c6401_images.jpg,"a person in a dress, a close-up of a person, a close-up of a fabric, a close-up of a person's chest"
884,Myntra Men Navy Blue & Orange Check Shirt,"Men, Apparel, Topwear, Shirts, White, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/4e6e5fd4386c5118d6c593c6afd46445_images.jpg,"a person in a plaid shirt, a person wearing a plaid shirt, a close up of a watch, a close-up of a hand, a close up of a watch"
885,Ivory Tag Women Placid Pastel  Green Necklace,"Women, Accessories, Jewellery, Necklace and Chains, Green, Fall, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Ivory-Tag-Women-Placid-Pastel-Green-Necklace_2c56f2d05b922b2c55e3711debe211d5_images.jpg,a close-up of a rock
886,Skybags Unisex Black Bern Backpack,"Unisex, Accessories, Bags, Backpacks, Black, Summer, 2015.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Skybags-Unisex-Polyester-Black-Backpack836d1898ae83c38b865b0f72eecfce6e_images.jpg,"a black backpack with a zipper, a black backpack with zipper, a close up of a zipper, a close up of a logo, close-up of a black bag"
887,Enamor Brown Smooth Bra,"Women, Apparel, Innerwear, Bra, Brown, Summer, 2017.0, Casual",http://assets.myntassets.com/v1/images/style/properties/2b578e4a5620d0290b03063dd6f2d892_images.jpg,"a close up of a garment, a close up of a person's hand"
888,Manchester United Men Printed Red Tshirt,"Men, Apparel, Topwear, Tshirts, Red, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/aaea5c8fb67c129d08f9a4699fe812a6_images.jpg,"a person in a red shirt, a person in a red shirt, a close-up of a red shirt, a close-up of a person's butt, a close-up of a sign"
889,Puma Men Heroes Navy Blue Jackets,"Men, Apparel, Topwear, Jackets, Navy Blue, Fall, 2011.0, Sports",http://assets.myntassets.com/v1/images/style/properties/95d3f1b6da958c7d2b98ed2bb8c7eb8b_images.jpg,"a person wearing a blue and white jacket, a close-up of a hand, a close-up of a person's hair, a person wearing a blue and white jacket, a close-up of a hand, a close up of a person's nose"
890,Wrangler Men Grey Cap,"Men, Accessories, Headwear, Caps, Grey, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/1834a4e712d960e0355c164cec4b41e3_images.jpg,"a black hat with black text, a black hat with a graphic design on it, a black hat with a logo on it, a close up of a fabric, a close-up of a black fabric, a close up of a hat, a close up of a black square, a black letter on a grey surface, a close up of a black hat, a black hat with text on it"
891,Nike Men's AS SS Trainin White T-shirt,"Men, Apparel, Topwear, Tshirts, White, Summer, 2011.0, Sports",http://assets.myntassets.com/v1/images/style/properties/856832135c3dad6f86d29bbf3fcfce0e_images.jpg,"a white and red shirt, a white and red shirt, a close up of a shirt, a black swoosh logo"
892,New Hide Men Solid Black Belts,"Men, Accessories, Belts, Belts, Black, Fall, 2011.0, Formal",http://assets.myntassets.com/v1/images/style/properties/99e3718d576db8def52c5aa44290a414_images.jpg,"a black belt with a silver buckle, a black and brown belt, a close up of a belt, a black belt with a silver buckle, a close up of a belt"
893,HM Women Golden Heels,"Women, Footwear, Shoes, Heels, Gold, Winter, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/HM-Women-Golden-Sandals_5c0b03e65909fa822cfd045d794d62bf_images.jpg,"a gold high heeled shoe with rhinestones, a gold high heeled shoe with rhinestones, a close-up of a gold belt, a gold high heeled shoe with rhinestones, a close up of a red label, a close up of a curved metal object, a close-up of a leather surface, a close-up of a gold and silver shoe"
894,DKNY Women White Dial Chronograph Watch NY8321,"Women, Accessories, Watches, Watches, White, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/da06a5cef5f849bd65b40641be85e95d_images.jpg,"a close-up of a clock, close-up of a watch face, a close-up of a clock, close-up of a clock face"
895,Gini and Jony Boy's Kanon White Blue Kidswear,"Men, Apparel, Topwear, Tshirts, White, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/f8026d2ea7f299b6070dbb48c3054add_images.jpg,a close up of a blue tie
896,Ganuchi Men Brown Sandals,"Men, Footwear, Sandal, Sandals, Brown, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/e91c2dd4d606a0bd250220531e1753b8_images.jpg,close-up of a brown leather strap
897,Baggit Women Teal Chakde Anna Mobile Pouch,"Women, Accessories, Bags, Mobile Pouch, Teal, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/f393e6328c9ee0e7b8a337dfc973ebe2_images.jpg,"a close up of a bag, a close up of a zipper"
898,Wildcraft Unisex Blue & Black Backpack,"Unisex, Accessories, Bags, Backpacks, Blue, Winter, 2015.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Unisex-WIKI4-BLUE-Blue-Backpacks_85faebc866e63f6f8c4fd491a29323c0_images.jpg,"a blue and black backpack, a close up of a bag"
899,Nike Women Sweet Classic Purple Casual Shoes,"Women, Footwear, Shoes, Casual Shoes, Purple, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/b53374d6b08a523037fa134e4ed26fc9_images.jpg,"a purple and yellow shoe, a close up of a shoe, a close-up of a shoe, a close up of a shoe"
900,Skechers Women Double Agent Black Sandals,"Women, Footwear, Shoes, Flats, Black, Winter, 2015.0, Casual",http://assets.myntassets.com/v1/images/style/properties/23be6038885132c04fba47f24c6ba669_images.jpg,"a close-up of a label, a close-up of a sign"
901,Deni Yo Men Washed Blue Jeans,"Men, Apparel, Bottomwear, Jeans, Blue, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/a858d1fe2ef01da17778d1decd84c145_images.jpg,"a close-up of a person's foot, a close-up of a shoe, a close-up of a shoe, a close-up of a sock"
902,Ed Hardy Men's Beautiful But Dangerous Black T-shirt,"Men, Apparel, Topwear, Tshirts, Black, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/ac0109b074ec006e52cdb314a684eb27_images.jpg,"a person wearing a black shirt with a skull and palm trees, a close-up of a person's butt, a close-up of a flower, a close-up of a person's hair"
903,Vans Men Black & Blue Mid Skool Shoes,"Men, Footwear, Shoes, Casual Shoes, Black, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Black---Blue-Mid-Skool-77-Shoes_49c55be633bc6fe448727c522a5dc809_images.jpg,"a close-up of a shoe, a close-up of a shoe, a close-up of a shoe"
904,Fila Unisex Wiser Black Sandals,"Unisex, Footwear, Sandal, Sandals, Black, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/51ad3d69b208a28949d06197588bd15e_images.jpg,"a black and orange sandal, a black sandal with orange accents, a black sandal with orange sole, a black and orange sandal, a close-up of a black strap"
905,United Colors of Benetton Women Solid Grey Tops,"Women, Apparel, Topwear, Tops, Grey, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/6a14c9cb70a3f255046c3a507f430aa1_images.jpg,"a close-up of a neck, a close-up of a hand"
906,Proline Men Purple Polo T-shirt,"Men, Apparel, Topwear, Tshirts, Purple, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/4d9b5cba3200fdcad36ab7fb995626dd_images.jpg,"a person in a purple shirt, close-up of a person's pants, a close-up of a person's face, a close-up of a person's neck, a close up of a person's nose, a person in a purple shirt"
907,Titan Men White Dial Watch,"Men, Accessories, Watches, Watches, Silver, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/e55ce1f1e1f95eaf675ac2b8fd5c8689_images.jpg,"a close up of a watch, a close up of a watch, a close up of a watch"
908,Homme Men Brown Formal Oxford Shoes,"Men, Footwear, Shoes, Formal Shoes, Brown, Summer, 2012.0, Formal",http://assets.myntassets.com/v1/images/style/properties/Homme-Men-Brown-Formal-Oxford-Shoes_73677c1025f2eb9c7e99054e125a60de_images.jpg,"a close-up of a shoe laces, a brown leather shoe with laces"
909,Lotto Women White Flip Flops,"Women, Footwear, Flip Flops, Flip Flops, White, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Lotto-Women-White-Flip-Flops_fdbde7722b93e73521f1fcf9f8d4628c_images.jpg,"a white and blue flip flop, a close up of a strap"
910,Wills Lifestyle Women Blue Shirt,"Women, Apparel, Topwear, Shirts, Blue, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/818d90e3ef61f8729c47bc145587ff8e_images.jpg,"a close up of a person's nose, a close-up of a hand"
911,Status Quo Men Printed White Tshirts,"Men, Apparel, Topwear, Tshirts, White, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/33ca7f0518eff87d9c256fd1cf5532f8_images.jpg,a person in a white shirt
912,United Colors of Benetton Women Solid Red Top,"Women, Apparel, Topwear, Tops, Red, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/9faeb3b43876019afef8058334b952e9_images.jpg,"a person posing for a picture, a close-up of a person's legs, a close-up of a hand, close-up of a hand"
913,iPanema Women Neo Purple Flip Flops,"Women, Footwear, Flip Flops, Flip Flops, Purple, Winter, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/c9fba076f9c3ed300369769af57035f0_images.jpg,"a purple flip flop on a white background, close-up of a purple flip flop"
914,Reebok Men Basil Green & White Polo T-shirt,"Men, Apparel, Topwear, Tshirts, Green, Fall, 2010.0, Casual",http://assets.myntassets.com/v1/images/style/properties/b60f7e893221c862b25ec2882e0fd0fd_images.jpg,"a person in a green and white striped shirt, a close-up of a person smiling, close up of a person's mouth and teeth"
915,Hanes Men Red Knitted Athletic 3/4th Pants,"Men, Apparel, Loungewear and Nightwear, Lounge Shorts, Red, Summer, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/f422baa1fca21c01fdf2ed62dee2a709_images.jpg,"a close-up of a person's foot, a close-up of a person's foot, a close-up of a foot, a close-up of a hand"
