id,name,description,imageUrl,keywordDescriptions
2300,Biotique Women Bio Walnut Purifying & Polishing Scrub,"Women, Personal Care, Skin Care, Face Scrub and Exfoliator, Green, Spring, 2017.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Biotique-Women-Bio-Walnut-Purifying---Polishing-Scrub_7d6b5800a66ed01ce5b4e58bc1d35a9c_images.jpg,"a close up of a logo, a green letter on a white background, a close-up of a sign, a green letter on a white surface"
2301,Nike Men Black Black Tshirts,"Men, Apparel, Topwear, Tshirts, Black, Fall, 2011.0, Sports",http://assets.myntassets.com/v1/images/style/properties/00a2b449438c1af9a6aaef9090851c3d_images.jpg,"a black shirt with yellow text, a black shirt with white and yellow text, a yellow text on a black background, a black and white t-shirt with a person and broken windows, a black and white drawing of a person, a close-up of a black and white logo, a shadow of a star on a white background, a black and white image of a broken window, a black shadow of a person, a shadow of a person on a white surface"
2302,Wrangler Women's Sequin Green T-shirt,"Women, Apparel, Topwear, Tshirts, Green, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/c2473a39161520f4941bedd6879e92be_images.jpg,"a person posing for a picture, a person posing for a picture, a close-up of a hand, a person with a bow on her head, a close-up of a person's leg, a close-up of a hand, a close up of a bracelet"
2303,Fabindia Women Black Churidar,"Women, Apparel, Bottomwear, Churidar, Black, Summer, 2012.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/d925daf7063081c972b7ae1de2ed63ce_images.jpg,"a person wearing black pants and a white shirt, a person wearing black pants and a white shirt, a person wearing a white shirt, close-up of a pair of feet with black painted toenails, a person's legs in black pants, a close-up of a foot with a white sandals, a close-up of a white surface, a close up of a foot, a close up of a black skirt"
2304,United Colors of Benetton Men Woven Black Tie,"Men, Accessories, Ties, Ties, Black, Summer, 2011.0, Formal",http://assets.myntassets.com/v1/images/style/properties/d1069f88ff2dd173550ed7b3291f4a49_images.jpg,"a close-up of a black tie, a close-up of a black tie, a close-up of a tie"
2305,Fabindia Women Anusuya Silver Earrings,"Women, Accessories, Jewellery, Earrings, Silver, Winter, 2016.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/40f01576fad0293409bb141b8b417353_images.jpg,"a pair of earrings with blue stones, close-up of a silver earring, close-up of a silver earring, a close-up of a wire, a pair of earrings with blue stones, close-up of a silver earring, a close up of a blue stone, a close up of a blue stone"
2306,Mr.Men Men's Perfect Black T-shirt,"Men, Apparel, Topwear, Tshirts, Black, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/ab27ced16bf51ff2a8c94e72f3c7f52b_images.jpg,"a person posing for a picture, a close-up of a t-shirt"
2307,Murcia Women Blue Handbag,"Women, Accessories, Bags, Handbags, Blue, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Blue-Handbag_af6d5b35978ba46369c863f9963c72d2_images.jpg,"a blue leather purse with handles, a blue leather purse with handles, a close-up of a purse strap, a close up of a zipper, close-up of a blue leather bag, close-up of a blue leather bag, a close up of a blue purse"
2308,ADIDAS Men Stripe Red White Polo T-shirt,"Men, Apparel, Topwear, Tshirts, White, Fall, 2010.0, Casual",http://assets.myntassets.com/v1/images/style/properties/996331cdf6d7ba2360ab92331f4a541a_images.jpg,"a person in a white shirt, a person in a white shirt, a close up of a person's hair, close-up of a person's mouth, a close up of a person's nose"
2309,Oakley Men Brown Sunglasses,"Men, Accessories, Eyewear, Sunglasses, Brown, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Oakley-Men-Brown-Sunglasses97227eba2c61c7bb8a11922670e70eba_images.jpg,close-up of a pair of sunglasses
2310,Skechers Men's Seguae-Deposit Chocolate Shoe,"Men, Footwear, Shoes, Casual Shoes, Brown, Winter, 2015.0, Casual",http://assets.myntassets.com/v1/images/style/properties/729fccb907c54b63fa8ddd529db0132c_images.jpg,"a brown shoe with white stitching, a brown shoe with white stitching, a brown shoe with white stitching, a close up of a shoe, a close up of a brown shoe, a close-up of a shoe"
2311,UCB Women's V Neck Black T-shirt,"Women, Apparel, Topwear, Tshirts, Black, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/07d313ec9c6dac1bf0e96188ea300c0b_images.jpg,"a person in a black shirt, a person wearing a black shirt, a close-up of a person, a close-up of a person's neck, a person in a black shirt, a person wearing a black shirt"
2312,Police Women Pure London 50 ml Perfume,"Women, Personal Care, Fragrance, Perfume and Body Mist, White, Spring, 2017.0, Casual",http://assets.myntassets.com/v1/images/style/properties/f8883d0db64e3a5ebfe8e0e77370f138_images.jpg,"a white bottle with a red and white design, a white oval container with a red white and blue design, a close up of a keyhole, a close up of a logo, a white bottle with a red and blue design, a white background with black lines, a close up of a sign"
2313,Bulchee Men Brown Padded Chino Belt,"Men, Accessories, Belts, Belts, Brown, Fall, 2013.0, Formal",http://assets.myntassets.com/v1/images/style/properties/BULCHEE-Men-Belts_c8d8ae0e444e904b0f3b397c590c51a1_images.jpg,"a brown belt with a silver buckle, a brown belt with a silver buckle, a brown belt with a silver buckle, a close-up of a belt, a close-up of a leather belt"
2314,Belmonte Men Stripes White Shirts,"Men, Apparel, Topwear, Shirts, White, Fall, 2011.0, Formal",http://assets.myntassets.com/v1/images/style/properties/16ae18df1dcdc0746c83a078daa71d91_images.jpg,"a person wearing a white and red striped shirt, a close-up of a person's pants, a close-up of a belt, a close-up of a person's forehead, a close-up of a person's neck, a close-up of a hand"
2315,Fabindia Women Printed Blue Kurta,"Women, Apparel, Topwear, Kurtas, Blue, Summer, 2012.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/c9f8e95fea7035c788537530961059c4_images.jpg,"a person in a dress, a person wearing a blue and white dress, a person with dark hair, a close-up of a blue and white striped fabric"
2316,Campbell Men Pack of 3 T-shirt,"Men, Apparel, Topwear, Tshirts, Beige, Summer, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/f78efbf7f123e0221eabff68ce223c72_images.jpg,"a close-up of a person's face, a close-up of a hand"
2317,BIBA Women Printed Pink Kurta,"Women, Apparel, Topwear, Kurtas, Pink, Fall, 2011.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/c33dd1c06947b11b9f68af62e4d01a08_images.jpg,"a person in a pink dress, a close-up of a person"
2318,Barbie Girls Pink Casual Shoes,"Girls, Footwear, Shoes, Casual Shoes, Pink, Fall, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/420d3e7f80b6c945441928c6e94eb18c_images.jpg,"a close up of a barbie doll, a close-up of a shoe, close-up of a pink and purple shoe, a close-up of a shoe, a close-up of a shoe"
2319,Biotique Botanicals Ayurvedic Recipe Bio Morning Nectar Moisturiser,"Women, Personal Care, Skin, Face Moisturisers, Green, Spring, 2017.0, Casual",http://assets.myntassets.com/v1/image/style/properties/57871/Biotique-Botanicals-Ayurvedic-Recipe-Bio-Morning-Nectar-Moisturiser_1_2b14ee68a2077d013e164debdc67d5c5.jpg,"a close-up of a leaf, a close-up of a skin lotion label, a close-up of a leaf"
2320,Puma Men Blank Black T-shirt,"Men, Apparel, Topwear, Tshirts, Black, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/48465ce4f897d95cee381a216b359680_images.jpg,"a person in a black shirt, a close up of a person's hair, a close-up of a hand, a close up of a person's face"
2321,HM Women Black Heels,"Women, Footwear, Shoes, Heels, Black, Winter, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Sandals_f20b6a575fe301cceed29666c58a443a_images.jpg,"a blue and black high heeled shoe, a close-up of a blue and black sandal, a close-up of a high heel"
2322,ADIDAS Unisex Casual Black Sandals,"Unisex, Footwear, Sandal, Sandals, Black, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/4b5c8c1372a1ed7e7f43447badd73297_images.jpg,"a blue and black sandal, a blue and black sandal, a blue and black sandal, a close up of a sandal"
2323,John Miller Men grey stripe Grey Shirts,"Men, Apparel, Topwear, Shirts, Grey, Fall, 2011.0, Formal",http://assets.myntassets.com/v1/images/style/properties/14135669bb6a8ddfa7d44085c77f3935_images.jpg,"a close-up of a person's belt, a close-up of a person, a person wearing a striped shirt, a close-up of a person's hair, a close-up of a hand, close-up of a hand"
2324,Red Tape Men's Brown Casual Shoe,"Men, Footwear, Shoes, Casual Shoes, Brown, Winter, 2018.0, Casual",http://assets.myntassets.com/v1/images/style/properties/a73164a3474b6b469fcbb2046eae7a4f_images.jpg,"a brown boot with laces, a brown boot with laces, a close up of a shoe, a close up of a rope, a close up of a shoe, a brown boot with laces, a close up of a shoe lace"
2325,Pepe Jeans Men Casual Sunglasses,"Men, Accessories, Eyewear, Sunglasses, Black, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/d74e2c2096cf5eadec476e46efcbb49f_images.jpg,a close up of a sunglasses
2326,ADIDAS Originals Men Porsche Design SP 2 Black Casual Shoes,"Men, Footwear, Shoes, Casual Shoes, Black, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/4bc5d4364d0c5996b851477672610ffc_images.jpg,"a black and white shoe, a close up of a shoe, a close up of a shoe, close-up of a black shoe, a close-up of a shoe, a close up of a logo, a close up of a shoe"
2327,Fastrack Unisex White Dial Watch 9915PP09,"Unisex, Accessories, Watches, Watches, White, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/0f21d973c8b157509d57228b96b6f930_images.jpg,a black watch with a white face
2328,Red Rose Women Lavender Nightdress,"Women, Apparel, Loungewear and Nightwear, Nightdress, Lavender, Winter, 2015.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Women-Lavender-Nightdress_7049b30e021ebf7410e0605329c30784_images.jpg,"a close-up of a person's face, a close-up of a person's shirt, a close-up of a person's dress"
2329,French Connection Women Brown Sling Bag,"Women, Accessories, Bags, Handbags, Brown, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/ac40a5a8efadc1e2e64dfb742591e3bc_images.jpg,a close-up of a belt
2330,Puma Men Coupe Grey Sandal,"Men, Footwear, Sandal, Sandals, Grey, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/a2902bfac588cff3f06520ebc8dd4f0c_images.jpg,"a black and grey sandal, a close up of a logo"
2331,Gini and Jony Boys Printed Orange T-shirt,"Boys, Apparel, Topwear, Tshirts, Orange, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/c1e9ed158fe9ecd48a1bd26cec1a4dca_images.jpg,"a yellow shirt with white text, a sleeveless orange shirt with white text, a orange shirt with white text, a close up of a red and white stripe, a white letter on an orange shirt, a white letter on an orange background, a white letter on an orange background, a white letters on an orange background, a white and orange paint on a wall, a number on a shirt"
2332,ADIDAS Women Neptune White Sports Shoes,"Women, Footwear, Shoes, Sports Shoes, White, Summer, 2012.0, Sports",http://assets.myntassets.com/v1/images/style/properties/4ebdf0521c6daabcc1df03dcbe0e608e_images.jpg,"a white and blue shoe, a close up of a white shoe, a white and blue shoe, a close-up of a shoe, a close up of a pair of socks"
2333,Enamor Women Pink Nightdress,"Women, Apparel, Loungewear and Nightwear, Nightdress, Pink, Summer, 2017.0, Casual",http://assets.myntassets.com/v1/images/style/properties/d0780830bc16e82b3fe92eb9eba5ba56_images.jpg,"a person in a pink dress, a close-up of a person's chest, a close up of a hand"
2334,Global Desi Women Cream Tunic,"Women, Apparel, Topwear, Tunics, Cream, Summer, 2012.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/b4a20a64121b50d4c6032c09750583f3_images.jpg,"a person in a white dress, a person wearing a white dress"
2335,Femella Women Printed Grey Scarf,"Women, Accessories, Scarves, Scarves, Grey, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/932348efe22ef145fba4363a31538a87_images.jpg,"a person wearing a scarf, a person wearing a scarf, a close-up of a person, a close-up of a hand"
2336,United Colors of Benetton Women Solid Green Cap,"Women, Accessories, Headwear, Caps, Green, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/12e593fc4882827a392bcd902ea6ffcb_images.jpg,"a close-up of a knitted flower, a close-up of a knitted hat"
2337,Aneri Women Navranga Multi Kurta,"Women, Apparel, Topwear, Kurtas, Multi, Fall, 2011.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/274648db986dc04290c3fad900d972c8_images.jpg,"a person in a colorful dress, a close-up of a person's chest"
2338,United Colors of Benetton Men Printed Tan T-shirt,"Men, Apparel, Topwear, Tshirts, Tan, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/93c186df25e7b8d1f005488e400195f3_images.jpg,"a person wearing a t-shirt, a person wearing a t-shirt, a close-up of a person, a close up of a person's nose"
2339,Fossil Men Myles Black Belt,"Men, Accessories, Belts, Belts, Black, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Fossil-Men-Myles-Black-Belt561188e7edc7ee97a288b60fc284f84a_images.jpg,"a black belt with a silver buckle, a close up of a belt, a close-up of a belt buckle, a black belt with a silver buckle"
2340,ADIDAS Men Graphic Black T-shirt,"Men, Apparel, Topwear, Tshirts, Black, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/d3217f1082601350059bcfcc22a8ebb3_images.jpg,"a person wearing a black shirt, a close up of a person's nose"
2341,Murcia Women Emma Red Handbags,"Women, Accessories, Bags, Handbags, Red, Winter, 2015.0, Casual",http://assets.myntassets.com/v1/images/style/properties/24a6084897ab7045097358f6acdd5959_images.jpg,"a red purse with a handle, a red purse with a handle, a red leather purse strap, a close up of a red leather belt"
2342,Nike Unisex Allegian Blue Backpack,"Unisex, Accessories, Bags, Backpacks, Blue, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/08cf14963ebec852466f207503a43e8c_images.jpg,"a blue and red backpack, a blue backpack with a red stripe, a yellow swoosh on a red surface"
2343,Proline Men Black Printed T-shirt,"Men, Apparel, Topwear, Tshirts, Black, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/4b5112ff6fdfdac74a63cf3204be4dca_images.jpg,"a person in a black shirt, a person wearing a black shirt, a close up of a t-shirt, a close up of a person's nose, a close-up of a person's hair"
2344,Nike Soleday Black Backpack,"Unisex, Accessories, Bags, Backpacks, Black, Fall, 2010.0, Sports",http://assets.myntassets.com/v1/images/style/properties/a87fdb68900dccfd2cee528361134872_images.jpg,"a black backpack with a logo, a close-up of a black strap, a close-up of a logo, a black backpack with a logo on it, close-up of a logo"
2345,Bulchee Men Ufficio Black Wallet,"Men, Accessories, Wallets, Wallets, Black, Winter, 2015.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Bulchee-Men-Black-Wallet_463a6dbd9a43b4f5fb261a259701f1fb_images.jpg,a black wallet with a button
2346,Arrow Woman Pink & Green Check Shirt,"Women, Apparel, Topwear, Shirts, Pink, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/4b76fe64f31423ee248e3327d1a15a27_images.jpg,"a close-up of a person's butt, a close-up of a hand"
2347,Puma Men Black Benecio Shoes,"Men, Footwear, Shoes, Casual Shoes, Black, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Black-Benecio-Shoes_9b67860962fec8d8eb6a68bff1640cbe_images.jpg,"a close up of a shoe, a close-up of a black shoe, a close up of a shoe, a close up of a black shoe"
2348,Disney Kids Girl's White Pooh Kidswear,"Girls, Apparel, Dress, Dresses, White, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/94e188c83a2bb83e8744db8e103808d8_images.jpg,"a white and red dress with a winnie the pooh design, a white and red dress with a winnie the pooh design, a red and white patterned cloth"
2349,Fabindia Women Printed Beige Ghera Skirt,"Women, Apparel, Bottomwear, Skirts, Beige, Summer, 2012.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/d348acd948e233cc54c7cb678aaea197_images.jpg,"a close-up of a person's foot, a close-up of a foot"
2350,Arrow Men Check Blue Shirts,"Men, Apparel, Topwear, Shirts, Blue, Fall, 2011.0, Formal",http://assets.myntassets.com/v1/images/style/properties/39c89ad27211b272781d9dd530a6cd51_images.jpg,"a folded blue and white checkered shirt, a close-up of a shirt, a blue and white checkered tablecloth, a close-up of a blue and white checkered shirt, a close-up of a blue and white checkered shirt"
2351,Wrangler Men's Colorful Chest Tape Polo Blue T-shirt,"Men, Apparel, Topwear, Tshirts, Blue, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/97849bf0ed280dbd755224a5be0b7d41_images.jpg,"a person in a striped shirt, a person in a striped shirt, a person wearing a striped shirt"
2352,Woodland Men Brown Casual Shoes,"Men, Footwear, Shoes, Casual Shoes, Brown, Summer, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/c328a933dbd0e7b71734dda3c38d83a7_images.jpg,close-up of a brown shoe
2353,ADIDAS Men Black Jersey,"Men, Apparel, Topwear, Tshirts, Black, Summer, 2012.0, Sports",http://assets.myntassets.com/v1/images/style/properties/3c5d62ee2a0f68c1f77c1ee546809a00_images.jpg,"a close-up of a person's jeans, a close-up of a person, a close up of a person's neck, a close-up of a hand, a close up of a person's nose, a close up of a hand"
2354,ADIDAS Women's Black T-shirt,"Women, Apparel, Topwear, Tshirts, Black, Fall, 2010.0, Sports",http://assets.myntassets.com/v1/images/style/properties/bc3ca4fc5e033feb792aef87100f1a6d_images.jpg,"a person in a black dress, a close-up of a person, a close-up of a person's butt, a close-up of a person's neck, a close-up of a hand"
2355,Fabindia Men Striped Yellow Shirt,"Men, Apparel, Topwear, Shirts, Yellow, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/d55eb777dc1e410e8726ee28398f285b_images.jpg,"a person in a yellow shirt, a person wearing a yellow shirt, a close-up of a person's face, a close-up of a person's hair, a close-up of a person's chest, a close up of a person's face"
2356,Numero Uno Men White Shoes,"Men, Footwear, Shoes, Casual Shoes, White, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/0e2e4c73c1363347a237e5a5db59c112_images.jpg,"a white and black shoe, a white and black shoe, a blue sign with black letters, a close-up of a shoe, a close up of a shoe, close-up of a white shoe"
2357,Locomotive Men Check Navy Blue Shirt,"Men, Apparel, Topwear, Shirts, Blue, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/dec7d2ff9b506ee9b816e9b35bce4282_images.jpg,"a person wearing a plaid shirt, a close-up of a person's hair, a close up of a nose"
2358,Myntra Men's Not Tonight Ladies I am Just Black T-shirt,"Men, Apparel, Topwear, Tshirts, Black, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/082614733947a8928c42724c8f7a6f7c_images.jpg,"close-up of a pair of jeans, a close-up of purple text, a close up of a person's nose, a close-up of a person's hair"
2359,s.Oliver Men White Red Checks Shirt,"Men, Apparel, Topwear, Shirts, Navy Blue, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/52a51d7e2bb21cd0cdcc454695ebfbee_images.jpg,"a person with his hands in his pockets, a close-up of a belt, a close-up of a person's hair, a close up of a nose"
2360,Guess Women Autograph Steel Watch,"Women, Accessories, Watches, Watches, Steel, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Guess-Women-Autograph-Steel-Watchbf70ee51e99c2c3b230a8e02ddf71305_images.jpg,"a silver watch with diamonds, a watch with a black face, a watch with diamonds and a black dial, a silver letter with diamonds, a close up of a metal object, a close up of a silver object, close-up of a silver object with bubbles, close-up of a silver object"
2361,Tonga Women Black Top,"Women, Apparel, Topwear, Tops, Black, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/31e374911e7639e9e040c98de5500572_images.jpg,"a person posing for a picture, a close up of a person's legs, a person posing for a picture, a close-up of a hand, a close-up of a person's leg"
2362,Myntra Men's Friend White T-shirt,"Men, Apparel, Topwear, Tshirts, White, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/6b48cfdb61bef4fd3c5c80ce92c5e267_images.jpg,"a person in a white shirt, a close-up of a person's pants, a close-up of a person's face, a person wearing a white shirt with a cartoon character on it, a close-up of a hand in a pocket"
2363,FNF Multi Coloured Sari,"Women, Apparel, Saree, Sarees, Multi, Fall, 2012.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Multi-Coloured-Sari_6c7270e59c93a16154daac72465cedbd_images.jpg,"a person in a colorful sari, a person in a colorful sari, a person smiling at the camera, close-up of a red and purple dress, a close up of a black strap, a hand with green bracelets"
2364,Jockey LCESCBRA Men Pack of 3 Socks 2004,"Men, Accessories, Socks, Socks, Black, Summer, 2016.0, Sports",http://assets.myntassets.com/v1/images/style/properties/Jockey-Men-Pack-of-3-Socks_4d7cdb176767e5ea612f3394be018fbc_images.jpg,"a group of socks on a white background, a group of socks on a white background, a close up of a knitted fabric"
2365,Tokyo Talkies Women Navy Blue Printed T-shirt,"Women, Apparel, Topwear, Tshirts, Navy Blue, Winter, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Tokyo-Talkies-Women-Navy-Blue-Printed-T-shirt_1c45272801d04a7f76d647a04e933671_images.jpg,"a person's shirt with a picture of the eiffel tower, a close-up of a person's skirt, a close-up of a person's face, a close up of a person's nose, a person with her hand on her chin"
2366,FNF Rust Wedding Collection Sari,"Women, Apparel, Saree, Sarees, Rust, Fall, 2012.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/FNF-Rust-Collection-for-Wedding-Sari_5c4e09f6385d26b39319af701a13e1d6_images.jpg,"a person in a sari, a close-up of a flower, a close up of a flower, a close-up of a person's hand"
2367,Arrow Sport Men Stripes Yellow Polo Tshirts,"Men, Apparel, Topwear, Tshirts, Yellow, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/0a820bfa1207710912cb0110af390352_images.jpg,"a person in a striped shirt, a close-up of a person, a close-up of a person's face"
2368,Footloose Black Unisex Chkmate Backpack,"Unisex, Accessories, Bags, Backpacks, Black, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/92b7b734f4b064a03500fd6ad4896b41_images.jpg,"a close up of a backpack, a close-up of a black bag"
2369,Timex Men Off White Dial Watch,"Men, Accessories, Watches, Watches, Cream, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Timex-Men-Off-White-Dial-Watch_93312d87b82aebbbabdc0386cded2fb1_images.jpg,"a close up of a watch, a close up of a watch, a close up of a watch, a black number on a white surface"
2370,Ice Watch Women Flower Black Watch,"Women, Accessories, Watches, Watches, Black, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Ice-Women-Flower-Black-Watch_b29ade42fbb66e7caab28aa786171bfb_images.jpg,"a close up of a watch, a close up of a watch, a white rectangular object on a white surface"
2371,Spykar Men Style Essentials Kns 0542 Blue Jeans,"Men, Apparel, Bottomwear, Jeans, Blue, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/8463cebcbbbd64d1bea2caf10f167524_images.jpg,"a close-up of a shoe, a close-up of a shoe, close-up of a button on a blue shirt"
2372,Mother Earth Men Black Shirt,"Men, Apparel, Topwear, Shirts, Black, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/df31e497d21fccbce4113c97ea522aa9_images.jpg,"a person in a black shirt, a person wearing a black shirt, a close-up of a person's butt, a close-up of a person's face"
2373,Wills Lifetsyle Men Green Polo T-shirt,"Men, Apparel, Topwear, Tshirts, Green, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/9b41d0cbcd5fad4e49af04c61fc71e67_images.jpg,"a person in a striped shirt, a close-up of a person's hair"
2374,Wills Lifestyle Men Striped Green Sweater,"Men, Apparel, Topwear, Sweaters, Green, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/b0ac8dc147af59f12341700e56329109_images.jpg,"a close-up of a person's neck, a close-up of a hand, a close-up of a person's hair"
2375,Cabarelli Men Accessory Gift Set,"Men, Accessories, Accessories, Accessory Gift Set, Brown, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/29671d4c8208360ccb49b0988555bd83_images.jpg,"a black box with a black and white box with a black and white box with a white and blue box with a white and blue box with a white and blue box with a white and blue box, a black box with a black case with a black box with a black cover and a black logo on it, a box with a book and a wallet, a close up of a logo, a box with a white and blue package, a black box with a black and white box with a blue and white card and a blue and white card in it, a black and white logo, a black and white cat with a black background, a close up of a cigarette, a logo on a black surface"
2376,Smartoe Women Pack Of 3 Socks,"Women, Accessories, Socks, Socks, Pink, Summer, 2017.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Smart-Toe-Women-3-Pair-Of-Socks_5368a1b2acc5fc298af231becd272ed0_images.jpg,"a close-up of a blue sock, a close-up of a sock"
2377,David Beckham Men Homme Deo,"Men, Personal Care, Fragrance, Deodorant, Grey, Spring, 2017.0, Casual",http://assets.myntassets.com/v1/images/style/properties/2a4882e97360339ed223fbdc30994175_images.jpg,"a grey can of deodorant, a grey can of deodorant"
2378,Giordano Women Blue Dial Watch,"Women, Accessories, Watches, Watches, Blue, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/d5c4fc923b6fcc690e72195f701fffd9_images.jpg,a close up of a vent
2379,FNF Khaki Collection for Wedding Sari,"Women, Apparel, Saree, Sarees, Khaki, Fall, 2012.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/FNF-Khaki-Collection-for-Wedding-Sari_e65b3b145f4c03f0104f8bbe17eadbd3_images.jpg,"a person in a sari, a close-up of a person, a close up of a hand, a close-up of a sari"
2380,Numero Uno Men Black Shoes,"Men, Footwear, Shoes, Casual Shoes, Black, Fall, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/4ce26a1af9eefc72394cce51a5831599_images.jpg,"a close up of a shoe, a close up of a shoe, a close-up of a shoe, a close up of a shoe, close-up of a black shoe"
2381,Casio Enticer Men Silver Analogue Watch MTP-1302D-7A2VDF(A488),"Men, Accessories, Watches, Watches, Silver, Summer, 2017.0, Casual",http://assets.myntassets.com/assets/images/45150/2018/3/5/11520250679140-Casio-Enticer-Men-Silver-Analogue-Watches-A488-MTP-1302D-7A2VDF-961520250678943-1.jpg,"a silver watch with a white face, a silver watch with a silver band"
2382,Scullers Men Black Trousers,"Men, Apparel, Bottomwear, Trousers, Black, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/55a4e5fe69199a696f6990a014f48e7a_images.jpg,"a close-up of a shoe, a close-up of a shoe, a close-up of a hand"
2383,Femella Women Yellow Shorts,"Women, Apparel, Bottomwear, Shorts, Yellow, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/74b530af1be5a17c39c0c527045303ea_images.jpg,"a close-up of a person's shorts, a close-up of a foot, a close-up of a person's feet"
2384,Fabindia Women Green Bijli Print Khadi Kurta,"Women, Apparel, Topwear, Kurtas, Green, Summer, 2012.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/4b1adef4b1680fd29bc10781da15016c_images.jpg,"a person in a blue dress, a close up of a hand"
2385,CASIO ENTICER Women Pink Dial Watch A639,"Women, Accessories, Watches, Watches, Pink, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/image/style/properties/39026/Casio-Women-Pink-Dial-Watch_1_96bc841cbb2903f1b2eb66b2016700fb.jpg,"a close-up of a watch, a close-up of a watch"
2386,United Colors of Benetton Men Blue Check Shirt,"Men, Apparel, Topwear, Shirts, Blue, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/fde1547e9025a2f78dd651c3501a300e_images.jpg,"a person in a blue and white checkered shirt, a person wearing a blue and white checkered shirt, a close up of a person's nose, a close-up of a person's hair, a close-up of a hand"
